#Procedure: <__main__.RandomProcedure>
#Parameters:
#	Charge rate: 0.6 C
#	Charge limit: 3.8 V
#	Discharge rate: 0.2 C
#	Discharge limit: 2 V
#	Float voltage: 3.6 V
#	Float cutoff: 0.55 A
#	Nominal: 25.3 Ah
#Data:
Time,Discharge_time,Voltage,Current,Charge,Ah_V,SoC
1935.3713081089954,1439.3586679839937,3.283,-5.062,-2.0236716208522254,0.0069142984003958494,92.00129794129556
1937.9145329839957,1441.901892858994,3.282,-5.061,-2.0272469711556633,0.006902220663007589,91.98716612191437
1940.457406261994,1444.4447661369923,3.281,-5.061,-2.030821827172316,0.006887969203569572,91.9730362562359
1943.0002696340089,1446.987629509007,3.281,-5.062,-2.0343973756137435,0.006889303355351694,91.95890365370062
1945.5429967740201,1449.5303566490184,3.281,-5.063,-2.0379734388109316,0.006890295177626336,91.94476901655759
1948.0860464390134,1452.0734063140117,3.281,-5.062,-2.041549249200986,0.0068898080733226915,91.93063537865223
1950.628807393019,1454.6161672680173,3.283,-5.061,-2.0451239473088254,0.006914309686343522,91.91650613711927
1953.17157008301,1457.1589299580082,3.283,-5.062,-2.0486993541801404,0.006915680602156702,91.90237409414964
1955.7144928790221,1459.7018527540204,3.282,-5.061,-2.0522742798108675,0.006901400831519424,91.88824395331673
1958.257337003015,1462.2446968780132,3.281,-5.062,-2.0558498011874375,0.006889251207263833,91.87411145775717
1960.8002999360033,1464.7876598110015,3.281,-5.061,-2.0594247832440638,0.00688821205515618,91.85998109389698
1963.3431318899966,1467.3304917649948,3.281,-5.063,-2.0630009938504714,0.006890579203097883,91.84584587410882
1965.8858426510124,1469.8732025260106,3.281,-5.063,-2.0665770340124223,0.006890250793739481,91.83171132801414
1968.42860131801,1472.4159611930081,3.281,-5.062,-2.070152435226962,0.006889019681193304,91.8175793074033
1970.9714172260137,1474.958777101012,3.28,-5.062,-2.073727916928716,0.006875926349527454,91.8034469686612
1973.5142581789987,1477.501618053997,3.282,-5.061,-2.0773027275017872,0.006901178712493046,91.78931728260163
1976.0569802020036,1480.0443400770018,3.281,-5.062,-2.0808780771908015,0.006888920402724687,91.775185465649
1978.599754785013,1482.5871146600111,3.281,-5.061,-2.0844527944587488,0.006887701865023602,91.76105614838438
1981.1424654900038,1485.129825365002,3.28,-5.062,-2.0880281282333777,0.006875641874286279,91.74692439433447
1983.6854036120058,1487.672763487004,3.28,-5.062,-2.0916037817815925,0.006876256823490295,91.73279137635734
1986.22834539201,1490.2157052670082,3.281,-5.061,-2.0951787341006485,0.0068881547573331125,91.71866113003696
1988.7712299970153,1492.7585898720135,3.281,-5.062,-2.09875431239802,0.006889360881255224,91.70452840949399
1991.313987564994,1495.3013474399922,3.28,-5.061,-2.10232900574567,0.006874410283942406,91.690399186776
1993.8569340530084,1497.8442939280067,3.28,-5.063,-2.1059053774314522,0.0068776378572740484,91.67626333031048
1996.3997852200118,1500.38714509501,3.28,-5.062,-2.1094809087112774,0.006876021691971777,91.6621307956076
1998.9427214020106,1502.9300812770089,3.281,-5.061,-2.113055853160471,0.006888139593821448,91.6480005803934
2001.4856858460116,1505.4730457210098,3.281,-5.062,-2.116631543720341,0.006889577186647897,91.63386741612514
2004.0284017359954,1508.0157616109936,3.28,-5.063,-2.1202075910956157,0.006877014183220103,91.61973284151931
2006.5712903350068,1510.558650210005,3.28,-5.062,-2.1237831750090033,0.006876122910360816,91.60560009877864
2009.1141431590077,1513.1015030340059,3.28,-5.061,-2.1273580022707446,0.006874667811040826,91.59147034675595
2011.6570351340051,1515.6443950090033,3.281,-5.061,-2.1309328845722617,0.006888019848780895,91.57734037718474
2014.1997022200085,1518.1870620950067,3.28,-5.062,-2.1345081570137476,0.006875523925934267,91.56320886555831
2016.742705259996,1520.7300651349942,3.28,-5.063,-2.138084608233597,0.006877790807402156,91.54907269472886
2019.2877193940221,1523.2750792690204,3.28,-5.062,-2.141663180885386,0.0068818704842095535,91.53492813879294
2021.8286812080187,1525.816041083017,3.28,-5.062,-2.145236055524956,0.006870912768403054,91.52080610464445
2024.3712561959983,1528.3586160709965,3.28,-5.061,-2.1488104921955573,0.006873916674233325,91.50667789646025
2026.9141806609987,1530.901540535997,3.279,-5.062,-2.1523861265405104,0.006863021775342295,91.49254495438534
2029.456945924001,1533.4443057989993,3.28,-5.063,-2.1559622433534495,0.006877147717190692,91.47841010532234
2031.999687974021,1535.9870478490193,3.28,-5.062,-2.1595376212026722,0.006875726633120386,91.46427817706454
2034.5425968079944,1538.5299566829926,3.28,-5.062,-2.163113233568665,0.006876177626908686,91.45014532186299
2037.0855439240113,1541.0729037990095,3.279,-5.061,-2.166688193389265,0.006861727102879831,91.43601504589223
2039.6283901040151,1543.6157499790133,3.279,-5.063,-2.1702644240029763,0.006864166245126583,91.42187974702381
2042.1710491760168,1546.158409051015,3.279,-5.062,-2.1738396851758854,0.006862305514220834,91.40774827993721
2044.713910296996,1548.701270171994,3.281,-5.061,-2.177414524101795,0.006887936273429178,91.39361848181109
2047.2567853759974,1551.2441452509956,3.279,-5.062,-2.180990089004547,0.0068628884889666035,91.37948581421128
2049.799737338006,1553.787097213004,3.279,-5.063,-2.1845664683888937,0.006864451793371933,91.36534992731663
2052.34273223902,1556.330092114018,3.279,-5.061,-2.188141495387236,0.006861856042883338,91.3512193858212
2054.8877154079964,1558.8750752829947,3.28,-5.062,-2.191720024498725,0.006881786752863045,91.33707500198133
2057.4282253209967,1561.415585195995,3.278,-5.061,-2.1952915580180843,0.006842018236320994,91.32295826870322
2059.971330725006,1563.958690600004,3.278,-5.063,-2.198868153201556,0.006851714910865334,91.3088215288476
2062.5139962680114,1566.5013561430096,3.278,-5.062,-2.2024434234734156,0.006849176766014365,91.29469002579678
2065.0569513740193,1569.0443112490175,3.28,-5.062,-2.20601910090303,0.006876302749258452,91.28055691342676
2067.599836117006,1571.5871959920041,3.279,-5.062,-2.209594679394418,0.0068629145708031525,91.26642419211693
2070.1426448410202,1574.1300047160184,3.278,-5.062,-2.213170150994685,0.006849562452618402,91.25229189330165
2072.6854336970137,1576.6727935720119,3.278,-5.063,-2.216746300988545,0.006850862057202372,91.23815691308876
2075.228158022015,1579.2155178970133,3.278,-5.062,-2.220321653914422,0.0068493351070442,91.22402508334221
2077.7713086900185,1581.7586685650167,3.28,-5.061,-2.22389689989519,0.00687547303993858,91.2098936763036
2080.3139861510135,1584.3013460260117,3.278,-5.063,-2.2274728932243613,0.0068505619332789895,91.19575931531874
2082.8568377979973,1586.8441976729955,3.278,-5.063,-2.231049131526772,0.006851031230671986,91.18162398606019
